date,country_region,transit_stations_percent_change_from_baseline,workplaces_percent_change_from_baseline,residential_percent_change_from_baseline
2021-09-28,Philippines,-44.107142857142854,-23.125,19.607142857142858
2021-09-28,Philippines,-43.92982456140351,-23.228070175438596,19.56140350877193
2021-09-28,Philippines,-44.10344827586207,-23.482758620689655,19.637931034482758
2021-09-28,Philippines,-44.11864406779661,-23.593220338983052,19.64406779661017
2021-09-28,Philippines,-44.083333333333336,-23.716666666666665,19.666666666666668
2021-09-28,Philippines,-44.26229508196721,-23.868852459016395,19.737704918032787
2021-09-28,Philippines,-44.25806451612903,-24.112903225806452,19.838709677419356
2021-09-28,Philippines,-44.111111111111114,-24.07936507936508,19.857142857142858
2021-09-29,Philippines,-44.27272727272727,-23.0,19.527272727272727
2021-09-29,Philippines,-44.267857142857146,-23.125,19.517857142857142
2021-09-29,Philippines,-44.24561403508772,-23.263157894736842,19.54385964912281
2021-09-29,Philippines,-44.10344827586207,-23.224137931034484,19.56896551724138
2021-09-29,Philippines,-43.898305084745765,-23.305084745762713,19.559322033898304
2021-09-29,Philippines,-44.083333333333336,-23.533333333333335,19.633333333333333
2021-09-29,Philippines,-44.049180327868854,-23.80327868852459,19.737704918032787
2021-09-29,Philippines,-44.17741935483871,-23.919354838709676,19.806451612903224
2021-09-29,Philippines,-43.98412698412698,-24.015873015873016,19.761904761904763
2021-09-30,Philippines,-43.89090909090909,-22.745454545454546,19.654545454545456
2021-09-30,Philippines,-43.910714285714285,-23.0,19.75
2021-09-30,Philippines,-43.85964912280702,-23.105263157894736,19.771929824561404
2021-09-30,Philippines,-43.96551724137931,-23.20689655172414,19.82758620689655
2021-09-30,Philippines,-43.74576271186441,-23.305084745762713,19.779661016949152
2021-09-30,Philippines,-43.583333333333336,-23.3,19.8
2021-09-30,Philippines,-43.278688524590166,-23.34426229508197,19.770491803278688
2021-09-30,Philippines,-43.41935483870968,-23.548387096774192,19.838709677419356
2021-09-30,Philippines,-43.38095238095238,-23.650793650793652,19.825396825396826
2021-10-01,Philippines,-42.72727272727273,-23.01818181818182,19.272727272727273
2021-10-01,Philippines,-42.94642857142857,-23.196428571428573,19.375
2021-10-01,Philippines,-42.771929824561404,-23.12280701754386,19.403508771929825
2021-10-01,Philippines,-42.55172413793103,-23.137931034482758,19.413793103448278
2021-10-01,Philippines,-42.52542372881356,-23.135593220338983,19.406779661016948
2021-10-01,Philippines,-42.46666666666667,-23.1,19.433333333333334
2021-10-01,Philippines,-42.49180327868852,-23.147540983606557,19.475409836065573
2021-10-01,Philippines,-42.61290322580645,-23.225806451612904,19.56451612903226
2021-10-01,Philippines,-42.76190476190476,-23.365079365079364,19.682539682539684
2021-10-02,Philippines,-42.50909090909091,-24.945454545454545,20.036363636363635
2021-10-02,Philippines,-42.482142857142854,-24.571428571428573,19.946428571428573
2021-10-02,Philippines,-42.29824561403509,-24.333333333333332,19.842105263157894
2021-10-02,Philippines,-42.310344827586206,-24.017241379310345,19.810344827586206
2021-10-02,Philippines,-42.3728813559322,-23.8135593220339,19.728813559322035
2021-10-02,Philippines,-42.666666666666664,-23.75,19.766666666666666
2021-10-02,Philippines,-42.60655737704918,-23.540983606557376,19.704918032786885
2021-10-02,Philippines,-42.403225806451616,-23.322580645161292,19.661290322580644
2021-10-02,Philippines,-42.492063492063494,-23.238095238095237,19.634920634920636
2021-10-03,Philippines,-41.49090909090909,-25.363636363636363,20.29090909090909
2021-10-03,Philippines,-41.410714285714285,-25.089285714285715,20.142857142857142
2021-10-03,Philippines,-41.36842105263158,-24.771929824561404,20.035087719298247
2021-10-03,Philippines,-41.58620689655172,-24.551724137931036,19.96551724137931
2021-10-03,Philippines,-41.69491525423729,-24.338983050847457,19.88135593220339
2021-10-03,Philippines,-41.666666666666664,-24.05,19.8
2021-10-03,Philippines,-41.73770491803279,-23.688524590163933,19.65573770491803
2021-10-03,Philippines,-42.0,-23.548387096774192,19.64516129032258
2021-10-03,Philippines,-42.111111111111114,-23.174603174603174,19.555555555555557
2021-10-04,Philippines,-42.018181818181816,-22.21818181818182,19.418181818181818
2021-10-04,Philippines,-42.017857142857146,-22.321428571428573,19.446428571428573
2021-10-04,Philippines,-41.85964912280702,-22.29824561403509,19.473684210526315
2021-10-04,Philippines,-41.758620689655174,-22.344827586206897,19.396551724137932
2021-10-04,Philippines,-41.440677966101696,-22.389830508474578,19.372881355932204
2021-10-04,Philippines,-41.5,-22.516666666666666,19.4
2021-10-04,Philippines,-41.704918032786885,-22.672131147540984,19.475409836065573
2021-10-04,Philippines,-41.88709677419355,-22.887096774193548,19.532258064516128
2021-10-04,Philippines,-41.98412698412698,-23.126984126984127,19.61904761904762
2021-10-05,Philippines,-41.78181818181818,-21.963636363636365,19.30909090909091
2021-10-05,Philippines,-42.017857142857146,-22.142857142857142,19.410714285714285
2021-10-05,Philippines,-42.228070175438596,-22.42105263157895,19.49122807017544
2021-10-05,Philippines,-42.241379310344826,-22.56896551724138,19.517241379310345
2021-10-05,Philippines,-42.40677966101695,-22.74576271186441,19.491525423728813
2021-10-05,Philippines,-42.3,-22.8,19.466666666666665
2021-10-05,Philippines,-42.19672131147541,-22.918032786885245,19.42622950819672
2021-10-05,Philippines,-42.016129032258064,-22.919354838709676,19.43548387096774
2021-10-05,Philippines,-42.03174603174603,-23.19047619047619,19.523809523809526
2021-10-06,Philippines,-42.0,-22.163636363636364,19.181818181818183
2021-10-06,Philippines,-41.964285714285715,-22.267857142857142,19.178571428571427
2021-10-06,Philippines,-42.07017543859649,-22.403508771929825,19.24561403508772
2021-10-06,Philippines,-41.91379310344828,-22.362068965517242,19.25862068965517
2021-10-06,Philippines,-41.728813559322035,-22.423728813559322,19.23728813559322
2021-10-06,Philippines,-41.68333333333333,-22.7,19.333333333333332
2021-10-06,Philippines,-41.885245901639344,-22.918032786885245,19.40983606557377
2021-10-06,Philippines,-41.88709677419355,-23.016129032258064,19.43548387096774
2021-10-06,Philippines,-41.76190476190476,-22.984126984126984,19.444444444444443
2021-10-07,Philippines,-42.4,-22.236363636363638,19.29090909090909
2021-10-07,Philippines,-42.232142857142854,-22.232142857142858,19.303571428571427
2021-10-07,Philippines,-41.94736842105263,-22.29824561403509,19.280701754385966
2021-10-07,Philippines,-41.724137931034484,-22.275862068965516,19.29310344827586
2021-10-07,Philippines,-41.66101694915254,-22.372881355932204,19.25423728813559
2021-10-07,Philippines,-41.8,-22.633333333333333,19.366666666666667
2021-10-07,Philippines,-41.85245901639344,-22.737704918032787,19.360655737704917
2021-10-07,Philippines,-41.854838709677416,-22.822580645161292,19.387096774193548
2021-10-07,Philippines,-41.98412698412698,-22.92063492063492,19.444444444444443
2021-10-08,Philippines,-42.054545454545455,-22.654545454545456,19.09090909090909
2021-10-08,Philippines,-42.0,-22.607142857142858,19.142857142857142
2021-10-08,Philippines,-42.19298245614035,-22.70175438596491,19.263157894736842
2021-10-08,Philippines,-42.01724137931034,-22.724137931034484,19.275862068965516
2021-10-08,Philippines,-42.016949152542374,-22.694915254237287,19.25423728813559
2021-10-08,Philippines,-42.233333333333334,-22.85,19.383333333333333
2021-10-08,Philippines,-42.24590163934426,-22.885245901639344,19.40983606557377
2021-10-08,Philippines,-42.274193548387096,-22.93548387096774,19.451612903225808
2021-10-08,Philippines,-42.12698412698413,-22.873015873015873,19.49206349206349
2021-10-09,Philippines,-41.89090909090909,-24.472727272727273,19.945454545454545
2021-10-09,Philippines,-41.964285714285715,-24.232142857142858,19.857142857142858
2021-10-09,Philippines,-42.07017543859649,-24.105263157894736,19.82456140350877
2021-10-09,Philippines,-41.91379310344828,-23.862068965517242,19.724137931034484
2021-10-09,Philippines,-41.898305084745765,-23.64406779661017,19.610169491525422
2021-10-09,Philippines,-42.18333333333333,-23.566666666666666,19.633333333333333
2021-10-09,Philippines,-42.24590163934426,-23.278688524590162,19.639344262295083
2021-10-09,Philippines,-42.193548387096776,-22.967741935483872,19.580645161290324
2021-10-09,Philippines,-42.142857142857146,-22.761904761904763,19.523809523809526
2021-10-10,Philippines,-41.54545454545455,-24.90909090909091,20.29090909090909
2021-10-10,Philippines,-41.642857142857146,-24.446428571428573,20.125
2021-10-10,Philippines,-41.78947368421053,-24.035087719298247,20.035087719298247
2021-10-10,Philippines,-41.98275862068966,-23.79310344827586,19.96551724137931
2021-10-10,Philippines,-41.94915254237288,-23.47457627118644,19.864406779661017
2021-10-10,Philippines,-42.03333333333333,-23.25,19.783333333333335
2021-10-10,Philippines,-41.885245901639344,-22.9672131147541,19.672131147540984
2021-10-10,Philippines,-42.16129032258065,-22.806451612903224,19.64516129032258
2021-10-10,Philippines,-42.12698412698413,-22.603174603174605,19.49206349206349
2021-10-11,Philippines,-42.32727272727273,-21.727272727272727,19.254545454545454
2021-10-11,Philippines,-42.17857142857143,-21.678571428571427,19.285714285714285
2021-10-11,Philippines,-42.14035087719298,-21.75438596491228,19.228070175438596
2021-10-11,Philippines,-42.172413793103445,-21.862068965517242,19.224137931034484
2021-10-11,Philippines,-42.33898305084746,-22.06779661016949,19.271186440677965
2021-10-11,Philippines,-42.083333333333336,-22.083333333333332,19.25
2021-10-11,Philippines,-42.49180327868852,-22.491803278688526,19.24590163934426
2021-10-11,Philippines,-42.596774193548384,-22.612903225806452,19.29032258064516
2021-10-11,Philippines,-42.492063492063494,-22.571428571428573,19.317460317460316
2021-10-12,Philippines,-42.50909090909091,-21.254545454545454,19.054545454545455
2021-10-12,Philippines,-42.607142857142854,-21.410714285714285,19.089285714285715
2021-10-12,Philippines,-42.526315789473685,-21.45614035087719,19.17543859649123
2021-10-12,Philippines,-42.706896551724135,-21.70689655172414,19.25862068965517
2021-10-12,Philippines,-43.271186440677965,-22.491525423728813,19.220338983050848
2021-10-12,Philippines,-43.43333333333333,-22.633333333333333,19.3
2021-10-12,Philippines,-43.42622950819672,-22.770491803278688,19.327868852459016
2021-10-12,Philippines,-43.225806451612904,-22.758064516129032,19.338709677419356
2021-10-12,Philippines,-43.03174603174603,-22.825396825396826,19.333333333333332
2021-10-13,Philippines,-43.4,-21.90909090909091,19.09090909090909
2021-10-13,Philippines,-43.375,-22.017857142857142,19.107142857142858
2021-10-13,Philippines,-43.26315789473684,-22.087719298245613,19.07017543859649
2021-10-13,Philippines,-43.241379310344826,-22.189655172413794,19.03448275862069
2021-10-13,Philippines,-43.067796610169495,-22.152542372881356,19.050847457627118
2021-10-13,Philippines,-43.18333333333333,-22.266666666666666,19.116666666666667
2021-10-13,Philippines,-42.98360655737705,-22.229508196721312,19.131147540983605
2021-10-13,Philippines,-43.016129032258064,-22.532258064516128,19.080645161290324
2021-10-13,Philippines,-43.17460317460318,-22.73015873015873,19.142857142857142
2021-10-14,Philippines,-43.74545454545454,-22.0,18.927272727272726
2021-10-14,Philippines,-43.839285714285715,-22.107142857142858,19.0
2021-10-14,Philippines,-43.73684210526316,-22.157894736842106,18.94736842105263
2021-10-14,Philippines,-43.56896551724138,-22.137931034482758,18.96551724137931
2021-10-14,Philippines,-43.271186440677965,-22.16949152542373,18.949152542372882
2021-10-14,Philippines,-43.06666666666667,-22.133333333333333,18.966666666666665
2021-10-14,Philippines,-43.049180327868854,-22.21311475409836,18.983606557377048
2021-10-14,Philippines,-43.11290322580645,-22.483870967741936,19.048387096774192
2021-10-14,Philippines,-43.07936507936508,-22.571428571428573,19.047619047619047
2021-10-15,Philippines,-42.81818181818182,-22.054545454545455,18.509090909090908
2021-10-15,Philippines,-42.964285714285715,-22.214285714285715,18.607142857142858
2021-10-15,Philippines,-42.87719298245614,-22.157894736842106,18.68421052631579
2021-10-15,Philippines,-42.62068965517241,-22.155172413793103,18.689655172413794
2021-10-15,Philippines,-42.559322033898304,-22.16949152542373,18.728813559322035
2021-10-15,Philippines,-42.71666666666667,-22.316666666666666,18.833333333333332
2021-10-15,Philippines,-42.67213114754098,-22.262295081967213,18.80327868852459
2021-10-15,Philippines,-42.645161290322584,-22.29032258064516,18.838709677419356
2021-10-15,Philippines,-42.74603174603175,-22.365079365079364,18.92063492063492
2021-10-16,Philippines,-42.49090909090909,-24.0,19.145454545454545
2021-10-16,Philippines,-42.32142857142857,-23.589285714285715,19.071428571428573
2021-10-16,Philippines,-42.0,-23.263157894736842,18.982456140350877
2021-10-16,Philippines,-42.0,-23.120689655172413,18.93103448275862
2021-10-16,Philippines,-41.94915254237288,-22.779661016949152,18.88135593220339
2021-10-16,Philippines,-42.15,-22.7,18.866666666666667
2021-10-16,Philippines,-42.08196721311475,-22.475409836065573,18.721311475409838
2021-10-16,Philippines,-42.08064516129032,-22.274193548387096,18.612903225806452
2021-10-16,Philippines,-41.93650793650794,-22.047619047619047,18.53968253968254
2021-10-17,Philippines,-41.07272727272727,-24.4,19.163636363636364
2021-10-17,Philippines,-40.92857142857143,-24.089285714285715,19.0
2021-10-17,Philippines,-40.96491228070175,-23.596491228070175,18.842105263157894
2021-10-17,Philippines,-41.224137931034484,-23.413793103448278,18.810344827586206
2021-10-17,Philippines,-41.11864406779661,-22.864406779661017,18.661016949152543
2021-10-17,Philippines,-41.0,-22.516666666666666,18.566666666666666
2021-10-17,Philippines,-41.032786885245905,-22.098360655737704,18.459016393442624
2021-10-17,Philippines,-41.04838709677419,-21.870967741935484,18.370967741935484
2021-10-17,Philippines,-41.17460317460318,-21.666666666666668,18.3015873015873
2021-10-18,Philippines,-40.43636363636364,-20.636363636363637,18.036363636363635
2021-10-18,Philippines,-40.517857142857146,-20.928571428571427,18.125
2021-10-18,Philippines,-40.666666666666664,-21.140350877192983,18.17543859649123
2021-10-18,Philippines,-40.43103448275862,-21.086206896551722,18.20689655172414
2021-10-18,Philippines,-40.30508474576271,-21.152542372881356,18.1864406779661
2021-10-18,Philippines,-40.233333333333334,-21.133333333333333,18.116666666666667
2021-10-18,Philippines,-40.16393442622951,-21.19672131147541,18.131147540983605
2021-10-18,Philippines,-39.95161290322581,-21.129032258064516,18.14516129032258
2021-10-18,Philippines,-40.04761904761905,-21.26984126984127,18.19047619047619
2021-10-19,Philippines,-38.85454545454545,-19.30909090909091,17.818181818181817
2021-10-19,Philippines,-38.82142857142857,-19.625,17.892857142857142
2021-10-19,Philippines,-38.70175438596491,-19.70175438596491,17.842105263157894
2021-10-19,Philippines,-38.672413793103445,-19.844827586206897,17.879310344827587
2021-10-19,Philippines,-38.847457627118644,-20.084745762711865,17.949152542372882
2021-10-19,Philippines,-38.666666666666664,-20.2,17.95
2021-10-19,Philippines,-38.68852459016394,-20.295081967213115,17.9672131147541
2021-10-19,Philippines,-38.88709677419355,-20.451612903225808,18.048387096774192
2021-10-19,Philippines,-38.73015873015873,-20.444444444444443,18.063492063492063
2021-10-20,Philippines,-38.67272727272727,-19.454545454545453,17.945454545454545
2021-10-20,Philippines,-38.660714285714285,-19.589285714285715,17.982142857142858
2021-10-20,Philippines,-38.6140350877193,-19.70175438596491,17.982456140350877
2021-10-20,Philippines,-38.48275862068966,-19.79310344827586,17.93103448275862
2021-10-20,Philippines,-38.33898305084746,-19.779661016949152,17.966101694915253
2021-10-20,Philippines,-38.483333333333334,-19.933333333333334,18.05
2021-10-20,Philippines,-38.278688524590166,-20.016393442622952,18.049180327868854
2021-10-20,Philippines,-38.096774193548384,-20.016129032258064,18.080645161290324
2021-10-20,Philippines,-38.07936507936508,-20.285714285714285,18.158730158730158
2021-10-21,Philippines,-38.0,-19.254545454545454,17.90909090909091
2021-10-21,Philippines,-37.82142857142857,-19.303571428571427,17.946428571428573
2021-10-21,Philippines,-38.01754385964912,-19.54385964912281,18.017543859649123
2021-10-21,Philippines,-38.03448275862069,-19.655172413793103,18.051724137931036
2021-10-21,Philippines,-37.813559322033896,-19.728813559322035,18.050847457627118
2021-10-21,Philippines,-37.61666666666667,-19.7,18.066666666666666
2021-10-21,Philippines,-37.704918032786885,-19.983606557377048,18.147540983606557
2021-10-21,Philippines,-37.645161290322584,-20.048387096774192,18.112903225806452
2021-10-21,Philippines,-37.63492063492063,-20.158730158730158,18.11111111111111
2021-10-22,Philippines,-36.872727272727275,-19.527272727272727,17.581818181818182
2021-10-22,Philippines,-37.107142857142854,-19.714285714285715,17.696428571428573
2021-10-22,Philippines,-37.29824561403509,-19.87719298245614,17.80701754385965
2021-10-22,Philippines,-37.3448275862069,-19.93103448275862,17.862068965517242
2021-10-22,Philippines,-37.33898305084746,-19.966101694915253,17.88135593220339
2021-10-22,Philippines,-37.35,-19.933333333333334,17.866666666666667
2021-10-22,Philippines,-37.22950819672131,-19.9672131147541,17.901639344262296
2021-10-22,Philippines,-37.16129032258065,-19.93548387096774,17.951612903225808
2021-10-22,Philippines,-37.38095238095238,-20.03174603174603,18.063492063492063
2021-10-23,Philippines,-37.6,-21.618181818181817,18.70909090909091
2021-10-23,Philippines,-37.392857142857146,-21.375,18.589285714285715
2021-10-23,Philippines,-37.43859649122807,-21.140350877192983,18.49122807017544
2021-10-23,Philippines,-37.53448275862069,-21.017241379310345,18.448275862068964
2021-10-23,Philippines,-37.49152542372882,-20.71186440677966,18.372881355932204
2021-10-23,Philippines,-37.266666666666666,-20.45,18.3
2021-10-23,Philippines,-37.295081967213115,-20.229508196721312,18.18032786885246
2021-10-23,Philippines,-37.24193548387097,-20.016129032258064,18.129032258064516
2021-10-23,Philippines,-37.46031746031746,-19.936507936507937,18.126984126984127
2021-10-24,Philippines,-37.14545454545455,-22.327272727272728,18.927272727272726
2021-10-24,Philippines,-37.410714285714285,-22.071428571428573,18.839285714285715
2021-10-24,Philippines,-37.526315789473685,-21.842105263157894,18.75438596491228
2021-10-24,Philippines,-37.827586206896555,-21.655172413793103,18.70689655172414
2021-10-24,Philippines,-37.779661016949156,-21.338983050847457,18.610169491525422
2021-10-24,Philippines,-37.666666666666664,-21.05,18.5
2021-10-24,Philippines,-37.73770491803279,-20.672131147540984,18.39344262295082
2021-10-24,Philippines,-37.66129032258065,-20.451612903225808,18.258064516129032
2021-10-24,Philippines,-37.666666666666664,-20.03174603174603,18.126984126984127
2021-10-25,Philippines,-38.127272727272725,-19.436363636363637,18.054545454545455
2021-10-25,Philippines,-37.892857142857146,-19.392857142857142,18.071428571428573
2021-10-25,Philippines,-37.824561403508774,-19.49122807017544,18.05263157894737
2021-10-25,Philippines,-38.0,-19.655172413793103,18.103448275862068
2021-10-25,Philippines,-37.69491525423729,-19.728813559322035,18.084745762711865
2021-10-25,Philippines,-37.68333333333333,-19.8,18.1
2021-10-25,Philippines,-37.622950819672134,-19.80327868852459,18.0327868852459
2021-10-25,Philippines,-37.38709677419355,-19.758064516129032,18.048387096774192
2021-10-25,Philippines,-37.57142857142857,-19.96825396825397,18.095238095238095
2021-10-26,Philippines,-37.49090909090909,-18.763636363636362,17.854545454545455
2021-10-26,Philippines,-37.42857142857143,-18.892857142857142,17.875
2021-10-26,Philippines,-37.40350877192982,-19.017543859649123,17.87719298245614
2021-10-26,Philippines,-37.224137931034484,-19.03448275862069,17.896551724137932
2021-10-26,Philippines,-37.440677966101696,-19.220338983050848,17.983050847457626
2021-10-26,Philippines,-37.3,-19.283333333333335,17.916666666666668
2021-10-26,Philippines,-37.459016393442624,-19.508196721311474,17.983606557377048
2021-10-26,Philippines,-37.29032258064516,-19.64516129032258,18.0
2021-10-26,Philippines,-37.23809523809524,-19.88888888888889,18.07936507936508
2021-10-27,Philippines,-37.32727272727273,-18.70909090909091,17.78181818181818
2021-10-27,Philippines,-37.160714285714285,-18.803571428571427,17.714285714285715
2021-10-27,Philippines,-36.92982456140351,-18.894736842105264,17.70175438596491
2021-10-27,Philippines,-37.06896551724138,-19.051724137931036,17.775862068965516
2021-10-27,Philippines,-37.05084745762712,-19.16949152542373,17.796610169491526
2021-10-27,Philippines,-37.016666666666666,-19.283333333333335,17.8
2021-10-27,Philippines,-36.81967213114754,-19.278688524590162,17.83606557377049
2021-10-27,Philippines,-37.0,-19.483870967741936,17.887096774193548
2021-10-27,Philippines,-37.03174603174603,-19.746031746031747,17.96825396825397
2021-10-28,Philippines,-37.018181818181816,-18.927272727272726,17.727272727272727
2021-10-28,Philippines,-36.69642857142857,-19.0,17.696428571428573
2021-10-28,Philippines,-36.473684210526315,-19.035087719298247,17.70175438596491
2021-10-28,Philippines,-36.6551724137931,-19.25862068965517,17.75862068965517
2021-10-28,Philippines,-36.52542372881356,-19.322033898305083,17.677966101694917
2021-10-28,Philippines,-36.65,-19.45,17.75
2021-10-28,Philippines,-36.40983606557377,-19.42622950819672,17.75409836065574
2021-10-28,Philippines,-36.38709677419355,-19.516129032258064,17.758064516129032
2021-10-28,Philippines,-36.38095238095238,-19.634920634920636,17.746031746031747
2021-10-29,Philippines,-35.58181818181818,-19.01818181818182,17.181818181818183
2021-10-29,Philippines,-35.55357142857143,-19.035714285714285,17.196428571428573
2021-10-29,Philippines,-35.526315789473685,-19.07017543859649,17.228070175438596
2021-10-29,Philippines,-35.706896551724135,-19.24137931034483,17.310344827586206
2021-10-29,Philippines,-35.49152542372882,-19.271186440677965,17.322033898305083
2021-10-29,Philippines,-35.56666666666667,-19.366666666666667,17.4
2021-10-29,Philippines,-35.39344262295082,-19.311475409836067,17.40983606557377
2021-10-29,Philippines,-35.483870967741936,-19.43548387096774,17.483870967741936
2021-10-29,Philippines,-35.36507936507937,-19.444444444444443,17.46031746031746
2021-10-30,Philippines,-35.03636363636364,-21.12727272727273,17.836363636363636
2021-10-30,Philippines,-34.875,-20.875,17.696428571428573
2021-10-30,Philippines,-34.771929824561404,-20.57894736842105,17.63157894736842
2021-10-30,Philippines,-34.94827586206897,-20.482758620689655,17.586206896551722
2021-10-30,Philippines,-34.66101694915254,-20.25423728813559,17.45762711864407
2021-10-30,Philippines,-34.46666666666667,-19.9,17.366666666666667
2021-10-30,Philippines,-34.47540983606557,-19.78688524590164,17.311475409836067
2021-10-30,Philippines,-34.306451612903224,-19.548387096774192,17.225806451612904
2021-10-30,Philippines,-33.96825396825397,-19.26984126984127,17.142857142857142
2021-10-31,Philippines,-32.763636363636365,-21.4,17.8
2021-10-31,Philippines,-32.839285714285715,-20.928571428571427,17.607142857142858
2021-10-31,Philippines,-32.719298245614034,-20.403508771929825,17.43859649122807
2021-10-31,Philippines,-32.62068965517241,-20.06896551724138,17.310344827586206
2021-10-31,Philippines,-32.71186440677966,-19.83050847457627,17.203389830508474
2021-10-31,Philippines,-32.93333333333333,-19.666666666666668,17.116666666666667
2021-10-31,Philippines,-33.09836065573771,-19.524590163934427,17.0327868852459
2021-10-31,Philippines,-33.016129032258064,-19.322580645161292,16.887096774193548
2021-10-31,Philippines,-32.95238095238095,-19.063492063492063,16.77777777777778
2021-11-01,Philippines,-32.96363636363636,-18.90909090909091,16.563636363636363
2021-11-01,Philippines,-32.92857142857143,-19.75,16.660714285714285
2021-11-01,Philippines,-33.14035087719298,-20.54385964912281,16.82456140350877
2021-11-01,Philippines,-33.275862068965516,-21.275862068965516,16.982758620689655
2021-11-01,Philippines,-33.47457627118644,-21.966101694915253,17.10169491525424
2021-11-01,Philippines,-33.56666666666667,-22.55,17.133333333333333
2021-11-01,Philippines,-34.032786885245905,-23.278688524590162,17.278688524590162
2021-11-01,Philippines,-34.38709677419355,-24.032258064516128,17.419354838709676
2021-11-01,Philippines,-34.61904761904762,-24.634920634920636,17.523809523809526
2021-11-02,Philippines,-34.67272727272727,-24.4,17.181818181818183
2021-11-02,Philippines,-34.75,-24.482142857142858,17.178571428571427
2021-11-02,Philippines,-34.666666666666664,-24.771929824561404,17.263157894736842
2021-11-02,Philippines,-34.48275862068966,-24.913793103448278,17.24137931034483
2021-11-02,Philippines,-34.71186440677966,-25.10169491525424,17.305084745762713
2021-11-02,Philippines,-34.61666666666667,-25.116666666666667,17.35
2021-11-02,Philippines,-34.540983606557376,-25.16393442622951,17.37704918032787
2021-11-02,Philippines,-34.806451612903224,-25.403225806451612,17.467741935483872
2021-11-02,Philippines,-34.61904761904762,-25.41269841269841,17.41269841269841
2021-11-03,Philippines,-34.43636363636364,-25.509090909090908,17.181818181818183
2021-11-03,Philippines,-34.160714285714285,-25.464285714285715,17.160714285714285
2021-11-03,Philippines,-33.96491228070175,-25.333333333333332,17.19298245614035
2021-11-03,Philippines,-34.12068965517241,-25.379310344827587,17.25862068965517
2021-11-03,Philippines,-34.067796610169495,-25.35593220338983,17.23728813559322
2021-11-03,Philippines,-33.78333333333333,-25.2,17.25
2021-11-03,Philippines,-33.98360655737705,-25.311475409836067,17.311475409836067
2021-11-03,Philippines,-33.96774193548387,-25.29032258064516,17.322580645161292
2021-11-03,Philippines,-33.79365079365079,-25.238095238095237,17.26984126984127
2021-11-04,Philippines,-33.96363636363636,-25.09090909090909,17.036363636363635
2021-11-04,Philippines,-33.82142857142857,-24.928571428571427,17.053571428571427
2021-11-04,Philippines,-33.824561403508774,-24.92982456140351,17.07017543859649
2021-11-04,Philippines,-34.03448275862069,-25.03448275862069,17.137931034482758
2021-11-04,Philippines,-34.05084745762712,-25.16949152542373,17.203389830508474
2021-11-04,Philippines,-33.833333333333336,-25.083333333333332,17.216666666666665
2021-11-04,Philippines,-34.049180327868854,-25.098360655737704,17.295081967213115
2021-11-04,Philippines,-33.82258064516129,-25.048387096774192,17.29032258064516
2021-11-04,Philippines,-33.84126984126984,-25.03174603174603,17.3015873015873
2021-11-05,Philippines,-34.03636363636364,-25.418181818181818,16.945454545454545
2021-11-05,Philippines,-34.232142857142854,-25.392857142857142,17.053571428571427
2021-11-05,Philippines,-34.14035087719298,-25.210526315789473,17.087719298245613
2021-11-05,Philippines,-34.206896551724135,-25.120689655172413,17.137931034482758
2021-11-05,Philippines,-34.220338983050844,-25.338983050847457,17.25423728813559
2021-11-05,Philippines,-34.06666666666667,-25.25,17.266666666666666
2021-11-05,Philippines,-34.16393442622951,-25.262295081967213,17.34426229508197
2021-11-05,Philippines,-34.38709677419355,-25.306451612903224,17.419354838709676
2021-11-05,Philippines,-34.42857142857143,-25.22222222222222,17.46031746031746
2021-11-06,Philippines,-35.6,-27.89090909090909,18.181818181818183
2021-11-06,Philippines,-35.482142857142854,-27.446428571428573,18.089285714285715
2021-11-06,Philippines,-35.54385964912281,-26.94736842105263,18.05263157894737
2021-11-06,Philippines,-35.60344827586207,-26.67241379310345,18.0
2021-11-06,Philippines,-35.610169491525426,-26.28813559322034,17.864406779661017
2021-11-06,Philippines,-35.35,-25.85,17.8
2021-11-06,Philippines,-35.32786885245902,-25.442622950819672,17.737704918032787
2021-11-06,Philippines,-35.46774193548387,-25.241935483870968,17.725806451612904
2021-11-06,Philippines,-35.285714285714285,-24.936507936507937,17.634920634920636
2021-11-07,Philippines,-35.14545454545455,-28.236363636363638,18.818181818181817
2021-11-07,Philippines,-35.19642857142857,-27.589285714285715,18.625
2021-11-07,Philippines,-35.24561403508772,-27.19298245614035,18.50877192982456
2021-11-07,Philippines,-35.3448275862069,-26.844827586206897,18.43103448275862
2021-11-07,Philippines,-35.23728813559322,-26.35593220338983,18.305084745762713
2021-11-07,Philippines,-35.2,-25.75,18.166666666666668
2021-11-07,Philippines,-35.21311475409836,-25.18032786885246,18.049180327868854
2021-11-07,Philippines,-35.064516129032256,-24.85483870967742,17.919354838709676
2021-11-07,Philippines,-35.23809523809524,-24.53968253968254,17.857142857142858
2021-11-08,Philippines,-33.25454545454546,-18.054545454545455,16.818181818181817
2021-11-08,Philippines,-33.05357142857143,-18.0,16.857142857142858
2021-11-08,Philippines,-33.01754385964912,-18.0,16.789473684210527
2021-11-08,Philippines,-33.08620689655172,-18.24137931034483,16.879310344827587
2021-11-08,Philippines,-32.813559322033896,-18.1864406779661,16.89830508474576
2021-11-08,Philippines,-32.56666666666667,-18.233333333333334,16.883333333333333
2021-11-08,Philippines,-32.78688524590164,-18.42622950819672,16.934426229508198
2021-11-08,Philippines,-32.79032258064516,-18.467741935483872,16.951612903225808
